Date,Bid_Open,Bid_High,Bid_Low,Bid_Close,Ask_Open,Ask_High,Ask_Low,Ask_Close,macd,macdsignal,macdhist,ema200
2020-09-25 02:00:00,1.16668,1.16715,1.16638,1.16661,1.16683,1.16731,1.16652,1.16676,5.974010776954586e-05,-0.0001679426880691743,0.00022768279583872017,1.1751576209404595
2020-09-25 03:00:00,1.16663,1.16688,1.16621,1.16642,1.16676,1.16704,1.16636,1.16659,4.8703588601206604e-05,-0.00012461343273509812,0.00017331702133630472,1.1750706794385644
2020-09-25 04:00:00,1.16642,1.16679,1.16612,1.16672,1.16656,1.16695,1.16627,1.16686,6.343334037994808e-05,-8.700407811208888e-05,0.00015043741849203696,1.1749875881008671
2020-09-25 05:00:00,1.1667,1.16713,1.16647,1.16677,1.16685,1.16728,1.16661,1.16694,7.823946111384927e-05,-5.395537026690125e-05,0.00013219483138075051,1.1749058210550873
2020-09-25 06:00:00,1.16676,1.16785,1.16636,1.16754,1.16692,1.16798,1.1665,1.16768,0.00015037258179018131,-1.308977985548473e-05,0.00016346236164566604,1.1748325293032955
2020-09-25 07:00:00,1.16753,1.16846,1.16634,1.16762,1.16767,1.16861,1.16648,1.16775,0.0002115552537524934,3.18392268661109e-05,0.0001797160268863825,1.1747607628425663
2020-09-25 08:00:00,1.16764,1.16786,1.16509,1.1655,1.16776,1.16798,1.16523,1.16564,8.796270040400955e-05,4.306392157369063e-05,4.4898778830318925e-05,1.1746686159486104
2020-09-25 09:00:00,1.16549,1.16551,1.16379,1.16432,1.16563,1.16566,1.16394,1.16444,-0.00010400255022990912,1.3650627212970678e-05,-0.0001176531774428798,1.1745656446456392
2020-09-25 10:00:00,1.1643,1.16521,1.16387,1.16433,1.16444,1.16534,1.16399,1.16446,-0.0002524197403248607,-3.95634462945956e-05,-0.0002128562940302651,1.1744637974352348
2020-09-25 11:00:00,1.16434,1.16446,1.16268,1.16307,1.16448,1.16458,1.16282,1.16317,-0.0004663372568913804,-0.00012491820841395256,-0.00034141904847742783,1.1743504263164761
2020-09-25 12:00:00,1.16305,1.16436,1.16282,1.16362,1.16317,1.16453,1.16294,1.16375,-0.000584747422213816,-0.00021688405117392526,-0.00036786337103989077,1.1742436559053668
2020-09-25 13:00:00,1.16361,1.16389,1.16247,1.16338,1.16374,1.16404,1.16263,1.1635,-0.000690000430119353,-0.0003115073269630108,-0.0003784931031563422,1.1741355598267065
2020-09-25 14:00:00,1.16336,1.16348,1.16136,1.16184,1.1635,1.16362,1.16151,1.16197,-0.0008874493630355307,-0.0004266957341775148,-0.0004607536288580159,1.1740132159478338
2020-09-25 15:00:00,1.16185,1.16228,1.16117,1.16171,1.16198,1.16245,1.1613,1.16182,-0.0010424028077644643,-0.0005498371488949047,-0.0004925656588695595,1.1738907958886513
2020-09-25 16:00:00,1.16171,1.16257,1.16141,1.16188,1.16184,1.16269,1.16155,1.16201,-0.0011383645914380125,-0.0006675426374035263,-0.00047082195403448624,1.173771285481799
2020-09-25 17:00:00,1.16188,1.16272,1.16149,1.16254,1.16205,1.16284,1.16164,1.16268,-0.001147925936578753,-0.0007636192972385716,-0.00038430663934018144,1.173659531397403
2020-09-25 18:00:00,1.16255,1.16291,1.16209,1.16214,1.16269,1.16307,1.16225,1.16228,-0.0011742440738078397,-0.0008457442525524252,-0.0003284998212554145,1.1735449091944437
2020-09-25 19:00:00,1.16215,1.16346,1.16212,1.16254,1.16229,1.16362,1.16228,1.16267,-0.0011495731662374276,-0.0009065100352894257,-0.00024306313094800186,1.1734354076104194
2020-09-25 20:00:00,1.16253,1.16308,1.16235,1.16277,1.16266,1.16381,1.16252,1.16355,-0.00109879598034901,-0.0009449672243013426,-0.00015382875604766735,1.1733292841516092
2020-09-27 21:00:00,1.1621,1.16261,1.16202,1.16237,1.1631,1.16347,1.16302,1.16302,-0.0010784002252473002,-0.0009716538244905341,-0.00010674640075676611,1.1732202365481106
2020-09-27 22:00:00,1.16243,1.16373,1.16243,1.16317,1.16304,1.16389,1.16304,1.16335,-0.000986313519965254,-0.0009745857635854781,-1.1727756379775875e-05,1.173120234194398
2020-09-27 23:00:00,1.16319,1.16351,1.16292,1.16336,1.16336,1.16368,1.16311,1.16351,-0.0008877690811266437,-0.0009572224270937112,6.945334596706752e-05,1.1730231174362449
2020-09-28 00:00:00,1.16338,1.16346,1.16143,1.16157,1.16352,1.16361,1.16162,1.16173,-0.0009432368959267912,-0.0009544253208603272,1.1188424933536033e-05,1.1729091560687201
2020-09-28 01:00:00,1.16158,1.1631,1.16158,1.16294,1.16175,1.16324,1.16175,1.16307,-0.0008666576978821894,-0.0009368717962646996,7.021409838251023e-05,1.1728099604859468
2020-09-28 02:00:00,1.16291,1.16369,1.16278,1.16341,1.16306,1.16385,1.16293,1.16356,-0.0007592904322017979,-0.0009013555234521193,0.00014206509125032135,1.172716428540813
2020-09-28 03:00:00,1.16339,1.16371,1.16329,1.1635,1.16354,1.16385,1.16343,1.16364,-0.0006593384100053168,-0.0008529521007627587,0.00019361369075744195,1.172624722784188
2020-09-28 04:00:00,1.16351,1.16394,1.16306,1.16306,1.16365,1.16411,1.16321,1.16321,-0.0006086143081704964,-0.0008040845422443063,0.0001954702340738098,1.172529551413201
2020-09-28 05:00:00,1.16305,1.16365,1.16253,1.16283,1.16319,1.16379,1.16268,1.16298,-0.0005802850055001141,-0.0007593246348954678,0.00017903962939535374,1.172433038463816
2020-09-28 06:00:00,1.16281,1.16364,1.16245,1.16262,1.16297,1.16378,1.16259,1.16275,-0.0005682288851118766,-0.0007211054849387496,0.000152876599826873,1.1723353962900467
2020-09-28 07:00:00,1.16261,1.1634,1.1622,1.16289,1.16273,1.16356,1.16236,1.16301,-0.0005307692023561739,-0.0006830382284222344,0.00015226902606606057,1.1722414122473597
2020-09-28 08:00:00,1.16286,1.16452,1.16248,1.16404,1.163,1.16465,1.16262,1.16416,-0.00040363390444375646,-0.0006271573636265389,0.0002235234591827824,1.1721598061553462
2020-09-28 09:00:00,1.16402,1.16491,1.1637,1.16455,1.16415,1.16504,1.16384,1.16468,-0.00025874290004579414,-0.0005534744709103899,0.00029473157086459573,1.172084086691114
2020-09-28 10:00:00,1.16454,1.16651,1.16438,1.16591,1.16467,1.16665,1.1645,1.16604,-3.378564132883177e-05,-0.00044953670499407825,0.0004157510636652465,1.172022652992695
2020-09-28 11:00:00,1.16593,1.16759,1.16532,1.16745,1.16604,1.16775,1.16546,1.16758,0.00026569694759559503,-0.0003064899744761436,0.0005721869220717387,1.1719771539579418
2020-09-28 12:00:00,1.16747,1.16773,1.16616,1.16625,1.1676,1.16786,1.16634,1.16639,0.00040157992242129126,-0.00016487599509665664,0.0005664559175179479,1.171920167351395
2020-09-28 13:00:00,1.16626,1.16795,1.16617,1.16696,1.1664,1.16808,1.16629,1.16709,0.0005601027098496303,-1.9880254107399245e-05,0.0005799829639570296,1.1718708124523762
2020-09-28 14:00:00,1.16695,1.1672,1.1642,1.16427,1.16708,1.16733,1.16434,1.16441,0.00046333164347744926,7.676212540957046e-05,0.0003865695180678788,1.1717951824777257
2020-09-28 15:00:00,1.16429,1.16603,1.16418,1.16595,1.16442,1.16624,1.16432,1.16608,0.0005162508177616321,0.0001646598638799828,0.0003515909538816493,1.171737021458047
2020-09-28 16:00:00,1.16596,1.16598,1.16508,1.16553,1.16609,1.16612,1.16521,1.16567,0.0005183242355881745,0.00023539273822162116,0.00028293149736655337,1.1716752600505043
2020-09-28 17:00:00,1.16552,1.16658,1.16531,1.16637,1.16565,1.16672,1.16544,1.1665,0.0005810504263574767,0.0003045242758487923,0.00027652615050868443,1.1716224713932852
2020-09-28 18:00:00,1.16638,1.16681,1.16607,1.16633,1.16651,1.16694,1.1662,1.16645,0.0006203823373434059,0.000367695888147715,0.00025268644919569086,1.171569809986387
2020-09-28 19:00:00,1.16634,1.16696,1.16606,1.16693,1.16647,1.16711,1.1662,1.16706,0.0006919913007958911,0.0004325549706773502,0.0002594363301185409,1.1715236427228408
2020-09-28 20:00:00,1.16691,1.16708,1.16591,1.16591,1.16705,1.16722,1.16616,1.16677,0.0006588417274233649,0.00047781232202655314,0.00018102940539681175,1.17146778558132
2020-09-28 21:00:00,1.16591,1.16636,1.16576,1.16628,1.16677,1.16714,1.16633,1.16662,0.0006548773411350073,0.000513225325848244,0.00014165201528676332,1.1714161658242919
2020-09-28 22:00:00,1.16627,1.16685,1.16617,1.16682,1.16658,1.16701,1.16642,1.16699,0.0006873852739162079,0.0005480573154618368,0.00013932795845437106,1.1713704328310153
2020-09-28 23:00:00,1.16684,1.16787,1.16667,1.16763,1.16701,1.16805,1.16682,1.16779,0.0007696363862215172,0.0005923731296137728,0.00017726325660774437,1.1713332145938908
2020-09-29 00:00:00,1.16761,1.1683,1.16743,1.1676,1.16778,1.16846,1.1676,1.16776,0.0008229141934552597,0.0006384813423820702,0.00018443285107318957,1.1712960681800213
2020-09-29 01:00:00,1.16762,1.16782,1.16664,1.16676,1.16777,1.16797,1.16677,1.16693,0.0007882695786844973,0.0006684389896425556,0.00011983058904194177,1.171250933173255
2020-09-29 02:00:00,1.16675,1.16743,1.16669,1.16702,1.16691,1.16757,1.16683,1.16716,0.00077288397362274,0.0006893279864385925,8.355598718414749e-05,1.17120883433571
2020-09-29 03:00:00,1.16703,1.16759,1.167,1.16739,1.16717,1.16774,1.16714,1.16755,0.000781537599587212,0.0007077699090683164,7.376769051889562e-05,1.171170835984111
2020-09-29 04:00:00,1.16741,1.16757,1.16708,1.16756,1.16755,1.16771,1.16723,1.1677,0.0007929723481396866,0.0007248103968825905,6.816195125709616e-05,1.1711349072678512
2020-09-29 05:00:00,1.16758,1.16785,1.16684,1.16707,1.16771,1.16799,1.16698,1.1672,0.0007538061557161857,0.0007306095486493095,2.319660706687622e-05,1.1710944604293652
2020-09-29 06:00:00,1.16708,1.16819,1.16643,1.16789,1.16721,1.16831,1.16659,1.16816,0.0007799431142936353,0.0007404762617781747,3.9466852515460614e-05,1.1710625752509636
2020-09-29 07:00:00,1.16788,1.16836,1.16661,1.16808,1.16813,1.16851,1.16675,1.16819,0.0008066892429308137,0.0007537188580087025,5.297038492211117e-05,1.1710328978852824
2020-09-29 08:00:00,1.16808,1.16857,1.1665,1.16826,1.16821,1.16873,1.16663,1.16838,0.0008328101215731021,0.0007695371107215824,6.327301085151964e-05,1.1710053068615482
2020-09-29 09:00:00,1.16819,1.16971,1.16803,1.16925,1.16841,1.16985,1.16817,1.16938,0.0009227588427707101,0.000800181457131408,0.00012257738563930208,1.1709878411216323
2020-09-29 10:00:00,1.16924,1.16978,1.1681,1.16978,1.16937,1.16993,1.16824,1.16991,0.001024994919574862,0.0008451441496200988,0.0001798507699547632,1.1709758228020142
2020-09-29 11:00:00,1.16978,1.17138,1.1695,1.17073,1.16995,1.17152,1.16964,1.17087,0.001169197031947622,0.0009099547260856035,0.00025924230586201846,1.1709733768039843
2020-09-29 12:00:00,1.17074,1.17098,1.16925,1.17028,1.17089,1.17112,1.1694,1.17039,0.0012329542763200863,0.0009745546361325001,0.0002583996401875862,1.1709664775323028
2020-09-29 13:00:00,1.17028,1.17268,1.16944,1.17234,1.17042,1.17283,1.16957,1.1725,0.0014331862566538955,0.0010662809602367792,0.0003669052964171164,1.1709801444225285
2020-09-29 14:00:00,1.17231,1.17429,1.17211,1.17303,1.17249,1.17447,1.17225,1.17316,0.0016287732924520348,0.0011787794266798304,0.00044999386577220446,1.1710005409954387
2020-09-29 15:00:00,1.17304,1.17415,1.17153,1.17159,1.17318,1.17429,1.17167,1.17173,0.0016485776846875133,0.001272739078281367,0.0003758386064061463,1.1710064062591656
2020-09-29 16:00:00,1.1716,1.17416,1.17091,1.17371,1.17174,1.17428,1.17104,1.17385,0.001814423545445587,0.001381075971714211,0.00043334757373137594,1.1710333076894226
2020-09-29 17:00:00,1.1737,1.17421,1.17313,1.17406,1.17384,1.17434,1.17326,1.1742,0.0019516027976582695,0.0014951813369030228,0.0004564214607552467,1.1710634240308213
2020-09-29 18:00:00,1.17405,1.17449,1.1736,1.17361,1.17418,1.17467,1.17373,1.17375,0.002000941496142161,0.0015963333687508505,0.0004046081273913107,1.1710887630951912
2020-09-29 19:00:00,1.17363,1.17438,1.17346,1.17391,1.17375,1.17452,1.17364,1.17403,0.002040726043431418,0.001685211903686964,0.00035551413974445377,1.1711168351041943
2020-09-29 20:00:00,1.17391,1.1744,1.17354,1.1742,1.17405,1.17455,1.17369,1.17449,0.0020717740386759775,0.0017625243306847668,0.00030924970799121074,1.171147513361864
2020-09-29 21:00:00,1.17418,1.17418,1.17361,1.17383,1.17457,1.17466,1.17417,1.17429,0.0020429737610050402,0.0018186142167488214,0.0002243595442562188,1.1711742047711988
2020-09-29 22:00:00,1.17379,1.17439,1.17379,1.17435,1.17425,1.17457,1.17421,1.17452,0.0020386091701118936,0.0018626132074214359,0.0001759959626904577,1.1712058047237242
